experiment,repeat_id,sigma,a,direction,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
sorting_additive_bias,275,0,-0.1,score_low_bias,0.965143695984411,0.962014411144707,0.963776608123102,0.00176219697839564,0.1564,0.003,0.0366,1,0,1,0,0.01,0.0016100998572297,0.0134738644553406,0.00143451142760877,-0.0670821733013191,0.0336,168,0.0336,0,168,0,1,0,0.00176219697839564,0,0.0524463386427273,0.0524463386427273,1,1
sorting_additive_bias,275,0,0.1,score_high_bias,0.965143695984411,0.94915485144098,0.963776608123102,0.0146217566821222,0.1564,0.5938,0.0366,0.263388346244527,0.736611653755473,1,0,0.01,0.0016100998572297,0.00936573374329201,0.00143451142760877,0.132917826698681,0.5572,2786,0.4374,0.1198,2187,599,0.784996410624551,0.215003589375449,0.0159888445434306,-0.00136708786130837,-0.0262414872256321,0.0311484788311898,1,1
sorting_additive_bias,275,0.02,-0.1,score_low_bias,0.965143695984411,0.961993298676625,0.964164053440384,0.00217075476375883,0.1564,0.003,0.0854,1,0,0.868852459016394,0.131147540983607,0.0103636249956694,0.00177077101851922,0.0133559806580088,0.00121847715104231,-0.0879300719952429,0.0824,412,0.0712,0.0112,356,56,0.864077669902913,0.135922330097087,0.00228050144024362,-0.000109746676484874,0.0263441112106643,0.0290078654942778,0.968496097491844,0.619849402257405
sorting_additive_bias,275,0.02,0.1,score_high_bias,0.965143695984411,0.948814379188998,0.964164053440384,0.0153496742513858,0.1564,0.5938,0.0854,0.263388346244527,0.736611653755473,0.868852459016394,0.131147540983607,0.0103636249956694,0.00177077101851922,0.00924784994596025,0.00121847715104231,0.112069928004757,0.5084,2542,0.4262,0.0822,2131,411,0.83831628638867,0.16168371361133,0.0162195701189276,-0.000869895867541788,-0.0301921208721199,0.0336142131913244,0.968496097491844,0.80638723248337
sorting_additive_bias,275,0.05,-0.1,score_low_bias,0.965143695984411,0.961885239503232,0.962935976497809,0.00105073699457714,0.1564,0.003,0.1032,0.933333333333333,0.0666666666666667,0.587209302325582,0.412790697674419,0.0119394329912942,0.00324273295535487,0.013384112304778,0.00267310687431824,-0.0920997431331203,0.1002,501,0.0578,0.0424,289,212,0.57684630738523,0.42315369261477,0.00173533771942816,-0.000684600724851025,0.0104863971514684,0.0241510822782354,0.887542301549692,0.208369301238161
sorting_additive_bias,275,0.05,0.1,score_high_bias,0.965143695984411,0.946629403396978,0.962935976497809,0.0163065731008308,0.1564,0.5938,0.1032,0.262377905018525,0.737622094981475,0.587209302325582,0.412790697674419,0.0119394329912942,0.00324273295535487,0.00927598159272941,0.00267310687431824,0.10790025686688,0.4906,2453,0.3954,0.0952,1977,476,0.805951895637994,0.194048104362006,0.0178190156574461,-0.00151244255661518,-0.033238020996394,0.0394037061028562,0.887542301549692,0.446071901823076
sorting_additive_bias,275,0.08,-0.1,score_low_bias,0.965143695984411,0.961779137491077,0.961970052922619,0.000190915431541927,0.1564,0.003,0.0814,0.8,0.2,0.498771498771499,0.501228501228501,0.0144438077367497,0.00576961231145394,0.0135071400564778,0.00213104526680466,-0.0868631908757042,0.0784,392,0.0382,0.0402,191,201,0.487244897959184,0.512755102040816,0.00125602735298587,-0.00106511192144391,0.00243514581048424,0.0296063682962982,0.805675200067008,0.119987855746348
sorting_additive_bias,275,0.08,0.1,score_high_bias,0.965143695984411,0.942181985943592,0.961970052922619,0.0197880669790272,0.1564,0.5938,0.0814,0.253283933984507,0.746716066015494,0.498771498771499,0.501228501228501,0.0144438077367497,0.00576961231145394,0.00939900934442928,0.00213104526680466,0.113136809124296,0.5124,2562,0.4026,0.1098,2013,549,0.785714285714286,0.214285714285714,0.0218148429305311,-0.00202677595150384,-0.0386183976952133,0.0465293108548692,0.805675200067008,0.325517821781877
sorting_additive_bias,275,0.12,-0.1,score_low_bias,0.965143695984411,0.961674176435051,0.96027536960276,-0.00139880683229099,0.1564,0.003,0.1342,0.4,0.6,0.381520119225037,0.618479880774963,0.0185026894876769,0.00868912882638521,0.0136410196515218,0.00077524742795997,-0.0973942888671431,0.1312,656,0.05,0.0812,250,406,0.38109756097561,0.61890243902439,0.00140219303380373,-0.00280099986609468,-0.010661637441242,0.0320365312492257,0.726397602783904,0.181068251705209
sorting_additive_bias,275,0.12,0.1,score_high_bias,0.965143695984411,0.936563809326121,0.96027536960276,0.0237115602766388,0.1564,0.5938,0.1342,0.243853149208488,0.756146850791512,0.381520119225037,0.618479880774963,0.0185026894876769,0.00868912882638521,0.00953288893947327,0.00077524742795997,0.102605711132857,0.4596,2298,0.366,0.0936,1830,468,0.796344647519582,0.203655352480418,0.0255775441127681,-0.00186598383612937,-0.0515917325427301,0.0597117666425098,0.726397602783904,0.292037588580816
sorting_additive_bias,276,0,-0.1,score_low_bias,0.965392475468502,0.96217177369945,0.965064996231039,0.00289322253158941,0.1614,0.004,0.0932,1,0,1,0,0.01,0.00259054080351527,0.00765892127379299,0.00153522662686017,-0.0885073174490738,0.0892,446,0.0892,0,446,0,1,0,0.00289322253158948,0,0.0324352301747699,0.0324352301747699,1,1
sorting_additive_bias,276,0,0.1,score_high_bias,0.965392475468502,0.950421501610099,0.965064996231039,0.0146434946209398,0.1614,0.585,0.0932,0.275897435897436,0.724102564102564,1,0,0.01,0.00259054080351527,0.0137495583426934,0.00153522662686017,0.111492682550926,0.4918,2459,0.4236,0.0682,2118,341,0.861325742171615,0.138674257828386,0.0149709738584029,-0.000327479237463048,-0.0297753042312725,0.0311070620086741,1,1
sorting_additive_bias,276,0.02,-0.1,score_low_bias,0.965392475468502,0.962153339055444,0.964134276394727,0.00198093733928295,0.1614,0.004,0.0622,1,0,0.919614147909968,0.0803858520900322,0.0103707942809008,0.00277982842084533,0.00787827323434392,0.00174102921775804,-0.0805742882226729,0.0582,291,0.0532,0.005,266,25,0.914089347079038,0.0859106529209622,0.00201881296147676,-3.78756221937922e-05,0.0340367240426627,0.0353382918156452,0.967626078257043,0.658912875154006
sorting_additive_bias,276,0.02,0.1,score_high_bias,0.965392475468502,0.950078952369946,0.964134276394727,0.0140553240247809,0.1614,0.585,0.0622,0.275897435897436,0.724102564102564,0.919614147909968,0.0803858520900322,0.0103707942809008,0.00277982842084533,0.0139689103032444,0.00174102921775804,0.119425711777327,0.5228,2614,0.4186,0.1042,2093,521,0.800688599846978,0.199311400153022,0.0152756474763625,-0.00122032345158159,-0.0268847054796881,0.0315531196020354,0.967626078257043,0.801195917648323
sorting_additive_bias,276,0.05,-0.1,score_low_bias,0.965392475468502,0.961965135661319,0.962875903066053,0.000910767404733948,0.1614,0.004,0.0494,0.95,0.05,0.676113360323887,0.323886639676113,0.0120384886781725,0.00419170296646828,0.00799777145865748,0.00102374697705956,-0.074501194978557,0.0454,227,0.0296,0.0158,148,79,0.651982378854626,0.348017621145374,0.00113497207249303,-0.000224204667759012,0.0200609560514102,0.0299378136619394,0.890661334762453,0.175998063069256
sorting_additive_bias,276,0.05,0.1,score_high_bias,0.965392475468502,0.947264482174039,0.962875903066053,0.0156114208920141,0.1614,0.585,0.0494,0.273504273504274,0.726495726495727,0.676113360323887,0.323886639676113,0.0120384886781725,0.00419170296646828,0.0140884085275579,0.00102374697705956,0.125498805021443,0.5356,2678,0.409,0.1266,2045,633,0.763629574309186,0.236370425690814,0.017894234461669,-0.0022828135696549,-0.0291475371396827,0.0376718596551977,0.890661334762453,0.517083048635124
sorting_additive_bias,276,0.08,-0.1,score_low_bias,0.965392475468502,0.961832650968914,0.960733246664504,-0.0010994043044098,0.1614,0.004,0.1848,0.75,0.25,0.414502164502165,0.585497835497836,0.014403396404372,0.00699714821007594,0.00775294739530984,0.00113764977869129,-0.102754206412513,0.1808,904,0.0736,0.1072,368,536,0.407079646017699,0.592920353982301,0.0020500272983385,-0.00314943160274826,-0.00608077601996548,0.028758069143179,0.811181923199277,0.169654550348234
sorting_additive_bias,276,0.08,0.1,score_high_bias,0.965392475468502,0.943251407220356,0.960733246664504,0.0174818394441481,0.1614,0.585,0.1848,0.264957264957265,0.735042735042735,0.414502164502165,0.585497835497836,0.014403396404372,0.00699714821007594,0.0138435844642103,0.00113764977869129,0.0972457935874867,0.4002,2001,0.3218,0.0784,1609,392,0.804097951024488,0.195902048975512,0.0189238734817705,-0.00144203403762241,-0.0436827572317544,0.0508893241364141,0.811181923199277,0.300700113978975
sorting_additive_bias,276,0.12,-0.1,score_low_bias,0.965392475468502,0.961746917304552,0.96176112583255,1.42085279979387e-05,0.1614,0.004,0.0134,0.55,0.45,0.492537313432836,0.507462686567164,0.0186871060283747,0.00967943111844995,0.00775536145872326,0.00161476048097855,-0.0377991381880346,0.0094,47,0.0044,0.005,22,25,0.468085106382979,0.531914893617021,0.000162831238887795,-0.00014862271088979,0.00151154553170271,0.033133398912509,0.721246234033849,-0.0793246993524514
sorting_additive_bias,276,0.12,0.1,score_high_bias,0.965392475468502,0.937589970250193,0.96176112583255,0.0241711555823568,0.1614,0.585,0.0134,0.255384615384615,0.744615384615385,0.492537313432836,0.507462686567164,0.0186871060283747,0.00967943111844995,0.0138459985276237,0.00161476048097855,0.162200861811965,0.5716,2858,0.4288,0.1428,2144,714,0.750174947515745,0.249825052484255,0.0274512482434157,-0.00328009266105888,-0.042286836218259,0.0537637174675903,0.721246234033849,0.312994882831508
sorting_additive_bias,277,0,-0.1,score_low_bias,0.963890245686175,0.960704476430275,0.963333216956586,0.00262874052631068,0.1594,0.0026,0.074,1,0,1,0,0.01,0.00181575114620257,0.00934337224458229,0.00153051564201454,-0.0841764488626479,0.0714,357,0.0714,0,357,0,1,0,0.0026287405263107,0,0.0368170942060322,0.0368170942060322,1,1
sorting_additive_bias,277,0,0.1,score_high_bias,0.963890245686175,0.947443687000921,0.963333216956586,0.015889529955665,0.1594,0.5976,0.074,0.26673360107095,0.73326639892905,1,0,0.01,0.00181575114620257,0.0111169879468372,0.00153051564201454,0.115823551137352,0.5236,2618,0.4382,0.0854,2191,427,0.836898395721925,0.163101604278075,0.0164465586852544,-0.000557028729589425,-0.0303466958664342,0.0324743839091746,1,1
sorting_additive_bias,277,0.02,-0.1,score_low_bias,0.963890245686175,0.96068688067698,0.963003315585055,0.00231643490807487,0.1594,0.0026,0.1272,1,0,0.761006289308176,0.238993710691824,0.0103599438195816,0.00178233566267795,0.00983511050811274,0.00120168211317732,-0.0955501888479843,0.1246,623,0.0942,0.0304,471,152,0.756019261637239,0.243980738362761,0.00261629647186437,-0.000299861563789445,0.0185909703697827,0.0234041575895169,0.968641618617665,0.618361591622006
sorting_additive_bias,277,0.02,0.1,score_high_bias,0.963890245686175,0.947033151395989,0.963003315585055,0.0159701641890653,0.1594,0.5976,0.1272,0.26673360107095,0.73326639892905,0.761006289308176,0.238993710691824,0.0103599438195816,0.00178233566267795,0.0116087262103676,0.00120168211317732,0.104449811152016,0.4704,2352,0.4078,0.0626,2039,313,0.866921768707483,0.133078231292517,0.0165572327263963,-0.000587068537330971,-0.0339501789733531,0.0364462186728895,0.968641618617665,0.801557638870902
sorting_additive_bias,277,0.05,-0.1,score_low_bias,0.963890245686175,0.960618688045122,0.961247266282454,0.000628578237331756,0.1594,0.0026,0.0302,1,0,0.774834437086093,0.225165562913907,0.0119183816586654,0.00258902398730197,0.00946669093242002,0.000345819954130989,-0.0631231745944816,0.0276,138,0.0208,0.0068,104,34,0.753623188405797,0.246376811594203,0.000734929367364555,-0.000106351130032763,0.0227745738163693,0.0304811774419318,0.886917953524718,0.213309010043631
sorting_additive_bias,277,0.05,0.1,score_high_bias,0.963890245686175,0.944779751035573,0.961247266282454,0.0164675152468812,0.1594,0.5976,0.0302,0.265060240963855,0.734939759036145,0.774834437086093,0.225165562913907,0.0119183816586654,0.00258902398730197,0.0112403066346749,0.000345819954130989,0.136876825405518,0.5674,2837,0.4324,0.135,2162,675,0.762072611913994,0.237927388086006,0.0189890937416919,-0.0025215784948107,-0.0290227621552364,0.0379109486015202,0.886917953524718,0.527259968600909
sorting_additive_bias,277,0.08,-0.1,score_low_bias,0.963890245686175,0.96043159962577,0.960409534131569,-2.20654942016951e-05,0.1594,0.0026,0.0956,0.846153846153846,0.153846153846154,0.481171548117155,0.518828451882845,0.0145295332692168,0.00585013297080522,0.0100762362213234,0.000498662222772561,-0.0899818604381358,0.093,465,0.0438,0.0492,219,246,0.470967741935484,0.529032258064516,0.00132523447252697,-0.0013472999667286,-0.000237263378512214,0.028736929454361,0.802329777629191,0.194514052332826
sorting_additive_bias,277,0.08,0.1,score_high_bias,0.963890245686175,0.940618714137749,0.960409534131569,0.0197908199938194,0.1594,0.5976,0.0956,0.258032128514056,0.741967871485944,0.481171548117155,0.518828451882845,0.0145295332692168,0.00585013297080522,0.0118498519235783,0.000498662222772561,0.110018139561864,0.502,2510,0.3938,0.1082,1969,541,0.784462151394422,0.215537848605578,0.0218853477783877,-0.00209452778456833,-0.0394239442107956,0.0477686764202312,0.802329777629191,0.32167414185749
sorting_additive_bias,277,0.12,-0.1,score_low_bias,0.963890245686175,0.960409013969667,0.959720433973011,-0.000688579996655503,0.1594,0.0026,0.081,0.384615384615385,0.615384615384615,0.417283950617284,0.582716049382716,0.0183816941446753,0.00841034682989704,0.0117869866222637,0.000514914888058587,-0.086527572757824,0.0784,392,0.0328,0.0456,164,228,0.418367346938776,0.581632653061225,0.00083984094568014,-0.00152842094233566,-0.00878290812060617,0.0302074220410179,0.718174865014995,0.155134074871236
sorting_additive_bias,277,0.12,0.1,score_high_bias,0.963890245686175,0.935102291901673,0.959720433973011,0.0246181420713379,0.1594,0.5976,0.081,0.245314591700134,0.754685408299866,0.417283950617284,0.582716049382716,0.0183816941446753,0.00841034682989704,0.0135606023245186,0.000514914888058587,0.113472427242176,0.5166,2583,0.4038,0.1128,2019,564,0.781649245063879,0.218350754936121,0.0270165488794131,-0.00239840680807522,-0.047654165836891,0.0569395193331172,0.718174865014995,0.274763193620067
sorting_additive_bias,278,0,-0.1,score_low_bias,0.964386301881805,0.961118178032703,0.964369711160277,0.00325153312757365,0.1594,0.0038,0.1428,1,0,1,0,0.01,0.00121088648274746,0.0119794989910124,0.00284146950230984,-0.0978760495762802,0.139,695,0.139,0,695,0,1,0,0.00325153312757361,0,0.023392324658803,0.023392324658803,1,1
sorting_additive_bias,278,0,0.1,score_high_bias,0.964386301881805,0.948798818379279,0.964369711160277,0.0155708927809983,0.1594,0.5952,0.1428,0.267809139784946,0.732190860215054,1,0,0.01,0.00121088648274746,0.0107923551555369,0.00284146950230984,0.10212395042372,0.4524,2262,0.4358,0.0166,2179,83,0.963306808134394,0.0366931918656057,0.0155874835025268,-1.65907215285271e-05,-0.0344184190561413,0.0344917644209889,1,1
sorting_additive_bias,278,0.02,-0.1,score_low_bias,0.964386301881805,0.961103256239853,0.963326795779738,0.00222353953988452,0.1594,0.0038,0.1918,1,0,0.657977059436913,0.342022940563087,0.010362697049771,0.00142271435400694,0.011184695387255,0.0014297290142913,-0.104175887827692,0.188,940,0.1224,0.0656,612,328,0.651063829787234,0.348936170212766,0.00301334714183097,-0.0007898076019465,0.0118273379781089,0.0202295465094546,0.968627440761098,0.640362157157407
sorting_additive_bias,278,0.02,0.1,score_high_bias,0.964386301881805,0.948364998700963,0.963326795779738,0.0149617970787748,0.1594,0.5952,0.1918,0.267809139784946,0.732190860215054,0.657977059436913,0.342022940563087,0.010362697049771,0.00142271435400694,0.00999755155177959,0.0014297290142913,0.0958241121723085,0.4034,2017,0.3702,0.0332,1851,166,0.917699553792762,0.0823004462072385,0.0152314955788959,-0.000269698500121122,-0.0370892342061844,0.0384263611279549,0.968627440761098,0.782353296159107
sorting_additive_bias,278,0.05,-0.1,score_low_bias,0.964386301881805,0.960949198366979,0.96138261682153,0.000433418454550472,0.1594,0.0038,0.2018,0.894736842105263,0.105263157894737,0.497522299306244,0.502477700693756,0.0118882730479806,0.00252693634471201,0.0117571125034094,0.00109274254455131,-0.105489888534386,0.198,990,0.097,0.101,485,505,0.48989898989899,0.51010101010101,0.00258186469991892,-0.0021484462453684,0.00218898209368948,0.0238904593196329,0.889833632809345,0.309684170124187
sorting_additive_bias,278,0.05,0.1,score_high_bias,0.964386301881805,0.945984529109229,0.96138261682153,0.015398087712301,0.1594,0.5952,0.2018,0.266801075268817,0.733198924731183,0.497522299306244,0.502477700693756,0.0118882730479806,0.00252693634471201,0.0105699686679339,0.00109274254455131,0.0945101114656141,0.3934,1967,0.335,0.0584,1675,292,0.85155058464667,0.14844941535333,0.0162442260278892,-0.000846138315588161,-0.039141046548808,0.0434427156672023,0.889833632809345,0.412475644741465
sorting_additive_bias,278,0.08,-0.1,score_low_bias,0.964386301881805,0.960788795759033,0.961016436259409,0.000227640500376269,0.1594,0.0038,0.0502,0.631578947368421,0.368421052631579,0.52589641434263,0.474103585657371,0.0143444840075371,0.0049007094321497,0.0126385023488119,0.00174368964729546,-0.0751582321258555,0.0464,232,0.024,0.0224,120,112,0.517241379310345,0.482758620689655,0.000749832516263396,-0.000522192015887119,0.00490604526673011,0.0274143218135887,0.81658300322332,0.104272817607138
sorting_additive_bias,278,0.08,0.1,score_high_bias,0.964386301881805,0.942250235281741,0.961016436259409,0.0187662009776681,0.1594,0.5952,0.0502,0.26008064516129,0.73991935483871,0.52589641434263,0.474103585657371,0.0143444840075371,0.0049007094321497,0.0114513585133365,0.00174368964729546,0.124841767874145,0.545,2725,0.4166,0.1284,2083,642,0.764403669724771,0.235596330275229,0.0215358665809838,-0.00276966560331568,-0.0344333962892993,0.0445973067601825,0.81658300322332,0.397860438173091
sorting_additive_bias,278,0.12,-0.1,score_low_bias,0.964386301881805,0.960670152881232,0.959285633923944,-0.00138451895728819,0.1594,0.0038,0.1456,0.526315789473684,0.473684210526316,0.395604395604396,0.604395604395604,0.0183104563800753,0.00810655667058741,0.0124416957965424,0.00140723849507588,-0.0983003698029113,0.1418,709,0.0556,0.0862,278,431,0.392101551480959,0.607898448519041,0.00175892784269792,-0.00314344679998614,-0.00976388545337253,0.0345724586931175,0.719451605834064,0.131313457470216
sorting_additive_bias,278,0.12,0.1,score_high_bias,0.964386301881805,0.935866791153025,0.959285633923944,0.023418842770919,0.1594,0.5952,0.1456,0.24260752688172,0.75739247311828,0.395604395604396,0.604395604395604,0.0183104563800753,0.00810655667058741,0.011254551961067,0.00140723849507588,0.101699630197089,0.4496,2248,0.3628,0.0868,1814,434,0.806939501779359,0.193060498220641,0.0250735358649643,-0.00165469309404522,-0.0520881734228626,0.0594489078269784,0.719451605834064,0.257436938974088
sorting_additive_bias,279,0,-0.1,score_low_bias,0.965109846793529,0.961792166761074,0.965102475383793,0.00331030862271919,0.1626,0.0038,0.1512,1,0,1,0,0.01,0.00119685683607264,0.0121301898461175,0.00170017243070124,-0.0986621400514737,0.1474,737,0.1474,0,737,0,1,0,0.0033103086227192,0,0.0224579960835767,0.0224579960835767,1,1
sorting_additive_bias,279,0,0.1,score_high_bias,0.965109846793529,0.948859198758162,0.965102475383793,0.0162432766256313,0.1626,0.6136,0.1512,0.264993481095176,0.735006518904824,1,0,0.01,0.00119685683607264,0.00904526021005328,0.00170017243070124,0.101337859948526,0.4624,2312,0.451,0.0114,2255,57,0.975346020761246,0.0246539792387543,0.0162506480353672,-7.37140973593009e-06,-0.0351281933945313,0.0351600766546348,1,1
sorting_additive_bias,279,0.02,-0.1,score_low_bias,0.965109846793529,0.961757993124347,0.962252338415717,0.00049434529136938,0.1626,0.0038,0.01,1,0,1,0,0.0103737725034148,0.00145743889600593,0.0121527945137625,0.000755726347716337,-0.0244371502643569,0.0062,31,0.0062,0,31,0,1,0,0.00049434529136938,0,0.0797331115111903,0.0797331115111903,0.962072451634898,0.32258064516129
sorting_additive_bias,279,0.02,0.1,score_high_bias,0.965109846793529,0.948456560501979,0.962252338415717,0.0137957779137375,0.1626,0.6136,0.01,0.264993481095176,0.735006518904824,1,0,0.0103737725034148,0.00145743889600593,0.00906786487769832,0.000755726347716337,0.175562849735643,0.6036,3018,0.451,0.1526,2255,763,0.747183565275017,0.252816434724983,0.0166532862915498,-0.00285750837781234,-0.0228558282202411,0.0323240468345961,0.962072451634898,0.834009607766889
sorting_additive_bias,279,0.05,-0.1,score_low_bias,0.965109846793529,0.961634940773235,0.96212012563848,0.000485184865245292,0.1626,0.0038,0.0184,1,0,0.826086956521739,0.173913043478261,0.0119259049818551,0.00296034417865757,0.0119236799386884,0.000957139851555278,-0.0425469828360701,0.0146,73,0.0114,0.0032,57,16,0.780821917808219,0.219178082191781,0.000524160104152406,-3.89752389070711e-05,0.0332318400852969,0.0385709139081833,0.882590792903632,0.222849561890658
sorting_additive_bias,279,0.05,0.1,score_high_bias,0.965109846793529,0.945943588138058,0.96212012563848,0.0161765375004224,0.1626,0.6136,0.0184,0.263037809647979,0.736962190352021,0.826086956521739,0.173913043478261,0.0119259049818551,0.00296034417865757,0.00883875030262423,0.000957139851555278,0.15745301716393,0.5952,2976,0.449,0.1462,2245,731,0.754368279569893,0.245631720430108,0.0191142599435121,-0.0029377224430897,-0.0271783224133441,0.0370497015903928,0.882590792903632,0.556986752961828
sorting_additive_bias,279,0.08,-0.1,score_low_bias,0.965109846793529,0.961487118878038,0.96134918192652,-0.000137936951518092,0.1626,0.0038,2e-04,0.736842105263158,0.263157894736842,1,0,0.0142361461928317,0.00547689194951889,0.0125444853563158,0.00118607894847546,0.0660826382942822,0.0036,18,0.001,0.0026,5,13,0.277777777777778,0.722222222222222,1.40375483973502e-05,-0.000151974499915533,0.0383158198661618,0.0461144578646897,0.800540729909629,0.25077399380805
sorting_additive_bias,279,0.08,0.1,score_high_bias,0.965109846793529,0.942460244703182,0.96134918192652,0.0188889372233377,0.1626,0.6136,2e-04,0.255215123859192,0.744784876140808,1,0,0.0142361461928317,0.00547689194951889,0.00945955572025163,0.00118607894847546,0.266082638294282,0.6134,3067,0.457,0.1564,2285,782,0.745027714378872,0.254972285621128,0.0225933835296496,-0.00370444630631191,-0.0307938330996702,0.0428722364459757,0.800540729909629,0.413775414217934
sorting_additive_bias,279,0.12,-0.1,score_low_bias,0.965109846793529,0.961323398357975,0.961320276171037,-3.12218693809818e-06,0.1626,0.0038,0.01,0.473684210526316,0.526315789473684,0.52,0.48,0.0183447315315458,0.00881292961293926,0.0121551371824999,0.00107083399756439,-0.0244371502643569,0.0062,31,0.0034,0.0028,17,14,0.548387096774194,0.451612903225806,9.47685958476915e-05,-9.78907827857484e-05,-0.000503578538396271,0.0310740933279742,0.718902323380093,0.0116935483870968
sorting_additive_bias,279,0.12,0.1,score_high_bias,0.965109846793529,0.93708942085069,0.961320276171037,0.0242308553203467,0.1626,0.6136,0.01,0.248044328552803,0.751955671447197,0.52,0.48,0.0183447315315458,0.00881292961293926,0.00907020754643573,0.00107083399756439,0.175562849735643,0.6036,3018,0.4566,0.147,2283,735,0.756461232604374,0.243538767395626,0.0276976465154458,-0.00346679119509898,-0.0401438954942791,0.051630943854448,0.718902323380093,0.338689358464632
sorting_additive_bias,280,0,-0.1,score_low_bias,0.965184891751997,0.961735202815394,0.964677541740731,0.0029423389253368,0.1684,0.003,0.2556,1,0,0.658841940532081,0.341158059467919,0.01,0.000608917510207169,0.0110816420698471,0.00188141089431732,-0.11187111298767,0.2526,1263,0.1654,0.0872,827,436,0.654790182106097,0.345209817893903,0.00344968893660234,-0.000507350011265573,0.0116482142729088,0.0156652373233092,1,1
sorting_additive_bias,280,0,0.1,score_high_bias,0.965184891751997,0.949849051877777,0.964677541740731,0.0148284898629544,0.1684,0.5902,0.2556,0.285327007793968,0.714672992206032,0.658841940532081,0.341158059467919,0.01,0.000608917510207169,0.0100592775258668,0.00188141089431732,0.0881288870123298,0.3346,1673,0.3346,0,1673,0,1,0,0.0148284898629544,0,-0.0443170647428403,0.0443170647428403,1,1
sorting_additive_bias,280,0.02,-0.1,score_low_bias,0.965184891751997,0.961714908789049,0.963996904574138,0.00228199578508825,0.1684,0.003,0.2222,1,0,0.639063906390639,0.360936093609361,0.0103619619884386,0.00114230916461111,0.01155355625442,0.00098525227637258,-0.107112861775416,0.2192,1096,0.139,0.0802,695,401,0.634124087591241,0.365875912408759,0.00326930678705992,-0.000987311001971634,0.010410564712994,0.019418876774779,0.970905468724219,0.602902371567766
sorting_additive_bias,280,0.02,0.1,score_high_bias,0.965184891751997,0.949440577301651,0.963996904574138,0.0145563272724868,0.1684,0.5902,0.2222,0.285327007793968,0.714672992206032,0.639063906390639,0.360936093609361,0.0103619619884386,0.00114230916461111,0.0105311917104397,0.00098525227637258,0.0928871382245839,0.368,1840,0.3416,0.0264,1708,132,0.928260869565217,0.0717391304347826,0.0147570034483743,-0.000200676175887375,-0.0395552371534969,0.0406458685441892,0.970905468724219,0.794326472470474
sorting_additive_bias,280,0.05,-0.1,score_low_bias,0.965184891751997,0.961627704764956,0.960597322760424,-0.00103038200453254,0.1684,0.003,0.3034,1,0,0.44166117336849,0.55833882663151,0.0119112613512218,0.00268027698127962,0.0110619443883076,0.000384471796755413,-0.117306475688515,0.3004,1502,0.131,0.1694,655,847,0.436085219707057,0.563914780292943,0.00312916121152373,-0.00415954321605623,-0.0034300333040363,0.0242633303181756,0.893063146954526,0.368992768306143
sorting_additive_bias,280,0.05,0.1,score_high_bias,0.965184891751997,0.946911093465939,0.960597322760424,0.0136862292944849,0.1684,0.5902,0.3034,0.283971535072857,0.716028464927143,0.44166117336849,0.55833882663151,0.0119112613512218,0.00268027698127962,0.0100395798443273,0.000384471796755413,0.0826935243114846,0.2868,1434,0.2532,0.0336,1266,168,0.882845188284519,0.117154811715481,0.0141049775191816,-0.000418748224696677,-0.0477204647645917,0.0506406058015281,0.893063146954526,0.356300914659199
sorting_additive_bias,280,0.08,-0.1,score_low_bias,0.965184891751997,0.961506327690188,0.961683910857965,0.000177583167776718,0.1684,0.003,0.0126,0.8,0.2,0.698412698412698,0.301587301587302,0.0144167362158111,0.00483110280805238,0.0116054672988834,0.00198332550049145,-0.0362020250334419,0.0096,48,0.0064,0.0032,32,16,0.666666666666667,0.333333333333333,0.000219654977216747,-4.20718094399243e-05,0.018498246643419,0.0272632069434032,0.809394777239791,-0.0438558402084238
sorting_additive_bias,280,0.08,0.1,score_high_bias,0.965184891751997,0.942692287116562,0.961683910857965,0.0189916237414027,0.1684,0.5902,0.0126,0.274483226025076,0.725516773974924,0.698412698412698,0.301587301587302,0.0144167362158111,0.00483110280805238,0.0105831027549031,0.00198332550049145,0.163797974966558,0.5776,2888,0.4244,0.1532,2122,766,0.734764542936288,0.265235457063712,0.0223534266378264,-0.00336180289642361,-0.0328802350093538,0.044520826755973,0.809394777239791,0.406277946842978
sorting_additive_bias,280,0.12,-0.1,score_low_bias,0.965184891751997,0.961412182103506,0.960768195466062,-0.000643986637443583,0.1684,0.003,0.0856,0.666666666666667,0.333333333333333,0.436915887850467,0.563084112149533,0.0184667100615024,0.00828387305301044,0.0118248960334874,0.00099236053760465,-0.085625710612897,0.0826,413,0.0354,0.0472,177,236,0.428571428571429,0.571428571428571,0.00113611847283621,-0.00178010511027978,-0.00779644839520066,0.0353053702556415,0.718502715972109,0.218451882688384
